gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	diff_expr	gene_name	cluster
ENSG00000002822	36.8526088368398	0.0171761374051033	0.542376213831596	0.0316683087625895	0.974736568148071	0.998094522913216	non-sig		
ENSG00000002834	90.8966460459367	0.294323729160095	0.281015984328187	1.04735582875729	0.294935496002551	0.845031979089513	non-sig		
ENSG00000002919	133.825492072904	-0.118520536635176	0.224489314263201	-0.527956250497594	0.597529701485936	0.94775998997651	non-sig		
ENSG00000002933	11.0588310866911	-0.244491457098762	0.95300798839257	-0.256547122455021	0.797528399095161	0.978943042696229	non-sig		
ENSG00000003056	17.042519850156	0.33782110196117	0.661478573147743	0.510706038978101	0.609556911440297	0.952714678922696	non-sig		
ENSG00000003137	2.31782295660393	0.380394187227724	1.20683999067918	0.315198526868213	0.752610923991206	0.972437845061166	non-sig		
ENSG00000003147	36.2219670103669	-0.059778800020774	0.466976503053373	-0.128012436664167	0.898139130984229	0.991718118058217	non-sig		
ENSG00000003249	47.1733732848285	0.420103018251491	0.307536119671831	1.36602822035922	0.171930105974252	0.756463440382492	non-sig		
ENSG00000003393	28.4843183054198	-0.603482479171239	0.499210757920954	-1.20887314545172	0.226711584691665	0.801699362810128	non-sig		
ENSG00000003400	165.693855308073	-0.0986552602963297	0.344671090546043	-0.286230156814242	0.774701847730288	0.974477197285883	non-sig		
ENSG00000003402	1489.65094953503	-0.198825787999773	0.145733318648131	-1.36431249795273	0.172469234070317	0.756828127619568	non-sig		
ENSG00000003436	8.11505103873566	-0.429351956952081	0.729508644477771	-0.588549512335715	0.556163510609308	0.939652418040205	non-sig		
ENSG00000003509	10.8895884606301	0.22481826262657	0.707190021190102	0.317903612735136	0.750558052093069	0.972437845061166	non-sig		
ENSG00000003756	222.446324073954	0.538043163622358	0.411636885073495	1.30708200147393	0.191184863299774	0.772894960552888	non-sig		
ENSG00000003987	2.43236290594796	0.343510313224873	0.81913187305865	0.419358987878473	0.674953792307236	0.96644806222067	non-sig		
ENSG00000003989	2.23403803244507	1.00281519093821	1.19646813091795	0.838146177925218	0.40194861072929	0.900828803038035	non-sig		
ENSG00000004059	305.37836843009	0.286815257171566	0.183596965080602	1.562200426601	0.118240780158368	0.684282412781791	non-sig		
ENSG00000004142	97.3621674345611	0.0881753007040525	0.254618048085901	0.346304204933284	0.72911410882799	0.972437845061166	non-sig		
ENSG00000004399	8.05243274978798	2.21531606645614	0.975193648682393	2.27166785740382	0.0231065789697512	0.423088495725995	non-sig		
ENSG00000004455	77.3766145971242	0.49776819400246	0.30712626902612	1.62072816363399	0.105075950747647	0.668095615698854	non-sig		
ENSG00000004468	2.60486531603691	1.14632934221431	1.46721482526617	0.781296182722497	0.434628314743376	0.910120867738781	non-sig		
ENSG00000004478	79.7933120147106	0.328714236953045	0.388416238589104	0.846293754728374	0.397388890967813	0.898776202676091	non-sig		
ENSG00000004487	7.26299195879382	0.96929747941855	0.930717097007218	1.04145231943776	0.297665671298736	0.846479044027906	non-sig		
ENSG00000004534	54.0771141878701	0.432939551012706	0.399765925959057	1.08298262282876	0.278816136223319	0.834606170444279	non-sig		
ENSG00000004660	15.8157975245345	-1.27978960492856	0.743237267606248	-1.72191258526417	0.0850853548103221	0.626081408772297	non-sig		
ENSG00000004700	75.4511207252517	1.02315375399382	0.489575695753445	2.08987856805108	0.0366287092642949	0.48334441077281	non-sig		
ENSG00000004766	38.2679047838992	-0.0409684494261515	0.457230428517441	-0.0896013188776408	0.928604036311614	0.994535968035784	non-sig		
ENSG00000004779	45.5532899686959	-0.375957392289439	0.429986386292523	-0.87434719859636	0.381929202912848	0.892086329417348	non-sig		
ENSG00000004846	2.69449562684406	1.70808183579372	1.48824423260946	1.14771607936877	0.251085791080452	0.819582478878074	non-sig		
ENSG00000004864	20.7554314788361	1.14891856873953	0.54316752194421	2.11521956362026	0.0344112382905552	0.474934603932017	non-sig		
ENSG00000004866	4.32530284421687	0.0788807026772729	0.934702613647338	0.0843912293873551	0.932745380346556	0.99462064068863	non-sig		
ENSG00000004897	24.0304440085293	0.218498494286304	0.408501460710544	0.534878122360319	0.592734137431875	0.946768622373679	non-sig		
ENSG00000004939	19.4193357638146	1.12769720947545	0.831148699418476	1.35679356806364	0.174846811779714	0.759103953121378	non-sig		
ENSG00000004975	46.334015940192	0.789899197996577	0.400540531823025	1.97208306086133	0.0486001253425437	0.530369942221863	non-sig		
ENSG00000005001	618.4902930743	0.739691423637987	0.550248592851566	1.34428589776971	0.178855954017763	0.763077309150275	non-sig		
ENSG00000005007	76.226773090807	0.0461242223181372	0.310022702372454	0.148776918481036	0.881729664299729	0.989454717001569	non-sig		
ENSG00000005020	184.942408626569	-0.254661396204215	0.32336107419254	-0.787544996997939	0.43096289843048	0.909194042040171	non-sig		
ENSG00000005059	6.14441597312888	0.842253601258445	0.720623764762661	1.16878410405441	0.242490626393455	0.812814658329926	non-sig		
ENSG00000005075	159.793454646556	-0.116772474792738	0.203381880410583	-0.574153776909724	0.565863745252186	0.941620877355372	non-sig		
ENSG00000005100	4.70142470955584	0.310707058847902	0.765871764369806	0.405690708683543	0.684969870023592	0.968082829051212	non-sig		
ENSG00000005156	7.103928293788	-0.604689139289282	0.807284438019739	-0.74904099572708	0.453832496597942	0.918836194422544	non-sig		
ENSG00000005175	23.71031742843	0.163343852876332	0.55483832510915	0.294399008655716	0.768453024340955	0.974135405876163	non-sig		
ENSG00000005187	2.89368971739232	-0.717621237751109	1.24877100720731	-0.574661994560527	0.565519915636019	0.9416105862395	non-sig		
ENSG00000005189	5.22903279973539	2.43235265333758	0.885231337666608	2.74770283183721	0.00600143755908392	0.276951415102586	non-sig		
ENSG00000005194	63.5507664579659	0.0814703469703534	0.375289820632586	0.217086482210009	0.828140948412132	0.981378853867387	non-sig		
ENSG00000005206	14.5050639198657	1.11324131471766	0.566245441109296	1.96600490511107	0.0492980440082086	0.53163690631473	non-sig		
ENSG00000005238	50.2377196966795	0.277428907455563	0.368412138132692	0.75303954115551	0.451426153359795	0.917726864930322	non-sig		
ENSG00000005243	2.88787036596233	-0.857759369001428	0.815663726923658	-1.05160906472639	0.292978947175871	0.843584338771781	non-sig		
ENSG00000005249	1.82669997805885	0.780437652002663	1.11334536321377	0.700984328663173	0.48331279528375	0.924436669598847	non-sig		
ENSG00000005339	110.877072710309	0.0836975266259309	0.25670111032907	0.326050504879536	0.744386143787247	0.972437845061166	non-sig		
ENSG00000005379	3.85383275888304	-0.992617297393465	1.02774308995258	-0.965822399680905	0.334133057916156	0.866861652681422	non-sig		
ENSG00000005381	11.7917283684328	-0.662542766476453	0.862423157971618	-0.768233970009253	0.442348195207332	0.914303517686394	non-sig		
ENSG00000005436	5.16756723682383	0.0958036940358856	0.786407454804326	0.121824498802244	0.903038011221404	0.992649374990447	non-sig		
ENSG00000005448	2.85601611282972	-0.77879132640589	1.17520387348154	-0.662686146616179	0.507531584071371	0.931721107639945	non-sig		
ENSG00000005469	90.114512416915	0.0453222085848587	0.355140842432371	0.127617562301326	0.898451632071821	0.991718118058217	non-sig		
ENSG00000005471	2.09185805957634	-0.40067901064106	1.21264305575035	-0.330417931922374	0.741084193977335	0.972437845061166	non-sig		
ENSG00000005483	379.547366146541	0.198242994243398	0.258041494782045	0.768260137428068	0.442332652027292	0.914303517686394	non-sig		
ENSG00000005486	111.592933429148	-0.131935214049491	0.348277730085992	-0.378821850070389	0.704820160578848	0.970178579783733	non-sig		
ENSG00000005700	22.547221411923	-0.631165948190948	0.540882136020372	-1.16691956742157	0.243242852981093	0.813007302886531	non-sig		
ENSG00000005801	7.45894330320063	1.74349458853292	0.873451819006157	1.996097037747	0.0459233614181769	0.522601551348687	non-sig		
ENSG00000005810	22.2607700501933	0.0440657830806998	0.522358970695818	0.0843591965540501	0.932770848033669	0.99462064068863	non-sig		
ENSG00000005812	59.7541707518339	-0.315382625902584	0.296952066873693	-1.06206577116276	0.288205827778924	0.839308449138842	non-sig		
ENSG00000005844	44.9294663149467	-0.421626001684649	0.67391308540685	-0.625638544219849	0.531552051162911	0.936338788333271	non-sig		
ENSG00000005882	25.7597757508653	-0.296369488280242	0.504055942358054	-0.58796943627681	0.556552807888111	0.939652418040205	non-sig		
ENSG00000005884	2.67962575989365	0.368470874502756	1.18291157191149	0.311494860015053	0.755424449783174	0.972437845061166	non-sig		
ENSG00000006007	184.398623173131	-0.307575801148344	0.285580460145951	-1.07701976875852	0.281471434091268	0.834606170444279	non-sig		
ENSG00000006015	41.937422261273	-0.512001044492534	0.623074654025178	-0.821733063903197	0.411228836895193	0.902504681044119	non-sig		
ENSG00000006042	6.18449179785378	-0.143716965897884	0.857537596097298	-0.167592612326209	0.866903783505491	0.988981842657594	non-sig		
ENSG00000006047	2.00272152047414	0.300191809262126	0.834076161998551	0.359909349936136	0.71891492471058	0.971688856922378	non-sig		
ENSG00000006059	85.7226898152294	0.274597052371696	0.511857909874186	0.53647124929493	0.591632900977542	0.946768622373679	non-sig		
ENSG00000006062	11.27499289773	-0.921470584613125	0.637023796337622	-1.44652458810934	0.148030120625222	0.728002645962982	non-sig		
ENSG00000006071	2.64264564211174	-0.0762304447855362	1.61304350778684	-0.0472587654440439	0.962306991748557	0.998035349252621	non-sig		
ENSG00000006118	11.3968590513019	1.03649968768476	0.787670317297719	1.31590548091327	0.188205768926063	0.771289970300385	non-sig		
ENSG00000006125	35.3055071830772	0.301923030681648	0.470042283162982	0.642331640145147	0.520657874764251	0.933768458273724	non-sig		
ENSG00000006194	11.7509572908868	2.08074066961055	0.557625158517232	3.73143255434063	0.000190393986693211	0.052231417016171	non-sig		
ENSG00000006282	9.31264691961447	-0.482615796346984	0.67676081494686	-0.713126093721723	0.475767734058973	0.922311688336228	non-sig		
ENSG00000006327	69.049513137581	0.33238015758899	0.303238445339074	1.0961016411271	0.273034296540454	0.833095270828221	non-sig		
ENSG00000006432	715.425699638123	-0.150986190181249	0.403936173011427	-0.373787247266359	0.708562608120081	0.970684423120495	non-sig		
ENSG00000006451	750.370304816428	-0.0181815162903023	0.176221313313121	-0.103174332028704	0.917824611248848	0.99377895195871	non-sig		
ENSG00000006453	111.845258309524	0.0784837299858179	0.298768727034125	0.262690579315062	0.792789078471231	0.978520116772653	non-sig		
ENSG00000006459	44.0400560219256	-0.0147197407337256	0.35691081750535	-0.041242069480018	0.967102915591215	0.998035349252621	non-sig		
ENSG00000006468	10.5210038216051	-0.717992242097709	0.812761913135175	-0.883397992073843	0.377021275279603	0.891683087154943	non-sig		
ENSG00000006530	7.84748598718758	2.93744303521353	0.899914196539193	3.26413678827391	0.00109798141590549	0.136262979369159	non-sig		
ENSG00000006534	60.394396074825	0.841577013687605	0.392966623476349	2.14159921838312	0.0322257466936236	0.469858218530798	non-sig		
ENSG00000006555	488.329840017251	-0.139575980155947	0.316073208563033	-0.441593834512274	0.658783146338784	0.962899720406072	non-sig		
ENSG00000006576	188.790346847767	0.329425420191146	0.378335796964441	0.87072231291428	0.383905792281831	0.892807723002999	non-sig		
ENSG00000006607	34.4329195463492	-0.792287032627324	0.425858373396692	-1.86044723344984	0.0628222773336629	0.571757737758899	non-sig		
ENSG00000006625	29.3164173455234	0.142361497641781	0.313195663953001	0.454544918805595	0.649436669230801	0.960729769815589	non-sig		
ENSG00000006634	2.21380750822264	1.59930772835439	1.02741009155735	1.55664008120668	0.119555962021852	0.686045858078277	non-sig		
ENSG00000006652	1473.6889485095	0.0643565277998766	0.362805100445937	0.177385951081651	0.859205241741615	0.986850684931031	non-sig		
ENSG00000006695	5.52697734310853	-1.11842309193351	0.668268767810607	-1.67361269268607	0.0942067423628574	0.649172775798276	non-sig		
ENSG00000006704	146.901538353475	0.266485866952031	0.370012198185572	0.720208328965361	0.47139673650974	0.921287747882126	non-sig		
ENSG00000006712	223.949637222115	0.298534091151425	0.224637110470473	1.32896158843116	0.183860642859736	0.766662851397696	non-sig		
ENSG00000006715	134.14070899012	0.00404330172313487	0.260952119521368	0.0154944199363124	0.987637736205502	0.998709274103351	non-sig		
ENSG00000006740	3.43938917466573	4.20232957766563	1.45066519420481	2.89682939554441	0.00376954685553283	0.239117334114061	non-sig		
ENSG00000006744	10.2288097985089	-0.0427210790882033	0.765136146997189	-0.0558346109458612	0.955473562391872	0.996954244541259	non-sig		
ENSG00000006747	96.1337814091626	-0.254914736540462	0.305418539064887	-0.834640678070641	0.403920051502705	0.900841163155499	non-sig		
ENSG00000006788	2.26800011354794	1.36282999614954	1.14126661710336	1.19413814066386	0.232423935827343	0.806160536222343	non-sig		
ENSG00000006831	1217.25869274157	0.488989184186084	0.365637468516757	1.33736070914645	0.181104923190407	0.764565703226375	non-sig		
ENSG00000007001	3.40733379852086	-0.200081733988934	1.09126529647139	-0.183348388916882	0.854524668984388	0.986206204571469	non-sig		
ENSG00000007047	19.8915680435043	-0.0397158184391581	0.415166685299973	-0.0956623444158626	0.923788748496266	0.994535968035784	non-sig		
ENSG00000007062	5.66800402644252	1.22553109384506	1.07663767474525	1.13829482526239	0.254997394066215	0.821742003345274	non-sig		
ENSG00000007080	237.366185458665	0.0505118306396127	0.178534987818852	0.282923987374754	0.777235106243703	0.975098311644158	non-sig		
ENSG00000007129	4.81934263272584	2.48525950362371	1.08350319532411	2.29372604930832	0.0218062394925429	0.414392965084864	non-sig		
ENSG00000007168	232.782412547877	0.0862128287128887	0.193776783846413	0.44490793479791	0.656386288163741	0.961956171886833	non-sig		
ENSG00000007171	1.85942595244355	0.878325427655143	1.42979144333586	0.614303178095621	0.539015002822656	0.937035876475081	non-sig		
ENSG00000007174	6.37923214377299	0.0327000165478211	1.26029777308522	0.0259462622613157	0.979300200504125	0.998094522913216	non-sig		
ENSG00000007202	10.7721303827463	0.365709976600443	0.59852760898167	0.611016051912223	0.541188953599651	0.937789984452618	non-sig		
ENSG00000007237	117.937033481133	-0.198922718706732	0.222060550117548	-0.895803953477697	0.370357478030235	0.888097880042557	non-sig		
ENSG00000007255	5.25569624148456	-1.01011465436774	0.851179367118833	-1.18672361359849	0.235336657593777	0.806576420088112	non-sig		
ENSG00000007306	261.999815115904	-0.351064380694473	0.644973811637429	-0.544307961594918	0.586229569142561	0.945915981083709	non-sig		
ENSG00000007341	7.05615037922531	0.815012369596339	0.522428616435581	1.56004541856263	0.118749148500805	0.684690425924441	non-sig		
ENSG00000007372	71.9641647397556	-0.97361133270793	0.479588494743015	-2.03009735091671	0.0423466447562796	0.505862860239835	non-sig		
ENSG00000007376	3.98791959031248	-0.495607180936313	0.878162586512694	-0.564368362474241	0.572503465437865	0.943652677738895	non-sig		
ENSG00000007384	75.2139781528579	0.471985819034747	0.629534990169276	0.749737228915322	0.453412980767157	0.918566256499181	non-sig		
ENSG00000007392	21.5588058587478	0.924389860054292	0.451604290132728	2.04690229976028	0.0406676782573589	0.499057516245245	non-sig		
ENSG00000007516	5.5875726934145	0.605907424211608	0.807730250026352	0.750135858093517	0.453172885007674	0.918566256499181	non-sig		
ENSG00000007520	9.38598439085843	-0.33601245652685	0.533085231948056	-0.630316573015834	0.528487481941619	0.936040536874264	non-sig		
ENSG00000007541	32.4526426347067	0.741520199045319	0.464062518354266	1.59788858120888	0.110067775803228	0.67365672613066	non-sig		
ENSG00000007545	10.5237410641183	1.36522235248346	0.744248877464177	1.83436266257475	0.0666001781444132	0.576991242215453	non-sig		
ENSG00000007866	117.898248922957	0.298408565753652	0.471734360868895	0.632577548949388	0.527009552070428	0.935645885189584	non-sig		
ENSG00000007923	7.85760988027112	-0.305779704976906	0.742674811197117	-0.411727583010415	0.680539105348648	0.967833538197904	non-sig		
ENSG00000007933	3.49958648059534	-0.248889385015326	1.03888364422693	-0.239573879518079	0.810660616244559	0.980029672878053	non-sig		
ENSG00000007944	54.8087416995565	0.876383196288728	0.476962672048237	1.83742512286181	0.0661471608653824	0.575861886212983	non-sig		
ENSG00000008018	277.138475611457	-0.41315573312449	0.19214016240919	-2.15028304308714	0.0315328328616114	0.467821956826829	non-sig		
ENSG00000008083	204.383746006584	0.20587255726782	0.267111079788175	0.770737617589962	0.440862469940505	0.913565656302635	non-sig		
ENSG00000008118	3.79721362053066	1.96239693218667	1.14626459572632	1.71199297221879	0.0868979635939328	0.629982904069287	non-sig		
ENSG00000008128	2.44263945463883	1.0792411675974	0.788911216249557	1.36801346636704	0.17130786096808	0.756259016227565	non-sig		
ENSG00000008130	163.835179832343	-0.00432138304005437	0.523876575230048	-0.00824885716288562	0.993418438864451	0.999180273727799	non-sig		
ENSG00000008226	7.21050400785082	-0.0754935529282844	0.801445583716749	-0.0941967295872776	0.924952882635786	0.994535968035784	non-sig		
ENSG00000008256	21.0557769812537	0.44126894936317	0.409867445873564	1.07661380235427	0.281652835419841	0.834606170444279	non-sig		
ENSG00000008277	3.95632041876581	0.931375349573255	0.823920275423775	1.13041926185663	0.258299601496316	0.825080581171563	non-sig		
ENSG00000008282	228.202274787358	0.116582643915297	0.265135053537435	0.439710413088917	0.6601468597251	0.962966269100387	non-sig		
ENSG00000008283	59.3086673163452	0.7163860655039	0.34413006860859	2.08173051660507	0.0373670915647881	0.487118556829544	non-sig		
ENSG00000008294	147.765046134275	0.0433656511578638	0.214376664892927	0.202287180741072	0.83969222110543	0.982912163836973	non-sig		
ENSG00000008311	2.94657078232461	1.79907008191218	1.12135384630528	1.60437322067418	0.108631810185793	0.671728386611367	non-sig		
ENSG00000008323	260.391006528543	0.220960612002845	0.338863853457569	0.652063091853236	0.514360472412549	0.932158107879627	non-sig		
ENSG00000008324	25.7339039075452	0.141714043147026	0.560191347799896	0.252974351895287	0.800288032910622	0.979100064944484	non-sig		
ENSG00000008382	8.32409845911268	-0.330117496531415	0.506699898385344	-0.651504959016907	0.514720576969037	0.932158107879627	non-sig		
ENSG00000008394	29.1035711209912	1.13260772546626	0.62733417280937	1.80542966501274	0.0710074725581328	0.587663922544264	non-sig		
ENSG00000008405	148.649544310497	0.0799205500483647	0.37359924350499	0.21392053500584	0.830609026272352	0.981948540396218	non-sig		
ENSG00000008438	38.6823028110421	-0.790725247732686	0.753296213093586	-1.04968700756557	0.293862039139966	0.844015262000481	non-sig		
ENSG00000008441	11.0309600514018	-0.264220424586168	0.532712351754721	-0.495990798253208	0.61990090311163	0.954715638926931	non-sig		
ENSG00000008513	61.8211852369045	0.203658171015565	0.440192473983805	0.462657094457862	0.643610177018568	0.959912667644721	non-sig		
ENSG00000008516	146.423618728931	0.151847098365476	0.659026476525658	0.230411225913113	0.817772238791629	0.980725779725711	non-sig		
ENSG00000008517	8.96870797719929	0.0262402561448674	0.830049715626885	0.0316128728808127	0.974780777447149	0.998094522913216	non-sig		
ENSG00000008710	8.53309920363598	-0.207652900242896	0.828571246251308	-0.250615624404512	0.802111300640208	0.979100064944484	non-sig		
ENSG00000008838	37.0997636990301	0.128411248197361	0.542895520332904	0.23653031455964	0.813021186904493	0.980377426786167	non-sig		
ENSG00000008869	22.9838599744169	0.968992389492706	0.496210264926144	1.95278586112468	0.0508449745962023	0.536915351564445	non-sig		
ENSG00000008952	117.272970411964	-0.0149006732223419	0.247871378951515	-0.0601145371658927	0.952064411918561	0.996748375749579	non-sig		
ENSG00000008988	1568.67292533445	-0.187051323736361	0.302771207884902	-0.617797593909486	0.536708769712616	0.937035876475081	non-sig		
ENSG00000009307	939.204403793897	-0.226108678865259	0.193825841513912	-1.16655589935375	0.243389761743489	0.813007302886531	non-sig		
ENSG00000009335	11.3026895550796	0.286938592410041	0.487886776153478	0.5881253734161	0.556448143205168	0.939652418040205	non-sig		
ENSG00000009413	8.27226953987304	0.861367179927318	0.697856916913271	1.23430342101828	0.217089861639818	0.795632998221369	non-sig		
ENSG00000009765	4.09132912219331	-0.198342840538224	0.752505636452634	-0.263576551364089	0.7921062290401	0.978448976155913	non-sig		
ENSG00000009780	14.8095827991511	0.534765620275372	0.500574044555083	1.06830473152214	0.285383074876577	0.837314243017353	non-sig		
ENSG00000009790	19.1351529318616	0.608810861614466	0.778991976605205	0.781536755060845	0.434486867950406	0.910120867738781	non-sig		
ENSG00000009830	4.69219108962507	1.06083960469117	1.10154260787773	0.963049088709343	0.335522889219976	0.867791628157291	non-sig		
ENSG00000009844	291.389960794667	-0.0646554356787189	0.206238707063563	-0.313498065417915	0.753902290244142	0.972437845061166	non-sig		
ENSG00000009954	24.9515553049353	-0.0607088025433566	0.373265889115729	-0.162642245952815	0.870800122372067	0.98899308233671	non-sig		
ENSG00000010017	790.966969597112	0.143238497406661	0.288339719001309	0.496769913984727	0.619351313687228	0.954715638926931	non-sig		
ENSG00000010030	15.685949335088	-0.750895143019011	0.894922692522853	-0.83906146228361	0.401434820409207	0.900699679643262	non-sig		
ENSG00000010072	21.9016851090922	0.63187594776005	0.457027485925771	1.38257756309798	0.166794432661432	0.753497577973499	non-sig		
ENSG00000010165	10.4540251245552	-0.0619439201288139	0.871124202857989	-0.0711080233169828	0.943311782653977	0.995307784159411	non-sig		
ENSG00000010219	4.99473474478022	-0.201569979725208	0.823637296418245	-0.244731486300798	0.806664346695773	0.979427893660368	non-sig		
ENSG00000010244	757.389556114076	-0.0483932456964389	0.201879821771372	-0.239713138598092	0.810552648747993	0.980029672878053	non-sig		
ENSG00000010256	257.119901401059	0.201675712363332	0.210174410272835	0.959563593405731	0.33727489944167	0.868464371562527	non-sig		
ENSG00000010270	47.4932264196023	-0.179476112729373	0.451580649954526	-0.397439776809405	0.691043188121044	0.969133841493163	non-sig		
ENSG00000010278	1932.55358429949	1.55361005281867	0.389268299474741	3.99110344951035	6.57665831288977e-05	0.0311633957692901	upreg		
ENSG00000010292	13.9856943914639	0.337282791599575	0.72593830728461	0.464616329259699	0.642206236398528	0.959413291159241	non-sig		
ENSG00000010295	12.0373821578876	2.56773812517627	0.819246989625922	3.13426617087568	0.00172284502056295	0.170148494246667	non-sig		
ENSG00000010310	3.77233008943112	-0.217575002176669	0.854708506968739	-0.254560473427729	0.799062591213646	0.978997237233235	non-sig		
ENSG00000010322	56.5459313817915	0.463093683134555	0.390278819496168	1.1865713946055	0.235396724721102	0.806576420088112	non-sig		
ENSG00000010327	11.9856429810411	1.81776566244093	0.872395585585432	2.08364839583765	0.0371921614130155	0.487035551698066	non-sig		
ENSG00000010361	6.04073360549313	0.192861830215934	0.68844407021639	0.28014160998629	0.779368862079125	0.97534941147109	non-sig		
ENSG00000010438	1643.4077101692	0.101996923195924	0.203336589405344	0.501616179823875	0.615937535871526	0.954715638926931	non-sig		
ENSG00000010539	60.2386835843213	0.10204139891801	0.620063267306345	0.164566108489694	0.86928550895367	0.98899308233671	non-sig		
ENSG00000010610	15.6650641600255	0.963580155366184	0.777790099904185	1.23886914411084	0.215393962288962	0.79455423173213	non-sig		
ENSG00000010626	1.98863384955366	2.43665100587423	1.17050087315364	2.08171652132924	0.0373683706460744	0.487118556829544	non-sig		
ENSG00000010704	3.26045768373539	1.16328067159186	0.947587046641564	1.22762407497523	0.219588119956504	0.796536866879839	non-sig		
ENSG00000010803	6.94302878052371	-1.13046964504603	0.916244529795173	-1.23380779724682	0.217274533245465	0.795632998221369	non-sig		
ENSG00000010810	6.31180374056104	0.35283423781651	0.816822651081681	0.431959419035782	0.665770907687509	0.964449718578771	non-sig		
ENSG00000010818	105.856573503565	-0.0619786952738066	0.390307784957813	-0.158794412159895	0.873830851401931	0.989454717001569	non-sig		
ENSG00000010932	1.86049950344595	3.64248099007854	1.39688886470323	2.60756677364766	0.00911882831677165	0.321791276442554	non-sig		
ENSG00000011007	29.43798302342	-0.399079197310297	0.508209324987867	-0.78526539693034	0.432297979500298	0.910048937189844	non-sig		
ENSG00000011009	312.452199601409	0.0108156330756189	0.175555926041109	0.061607906491782	0.9508750804356	0.996364211224883	non-sig		
ENSG00000011021	12.8823408551786	-0.0253726371905124	0.740696407092874	-0.034255110390094	0.972673720562341	0.998094522913216	non-sig		
ENSG00000011028	5.70549453634086	4.65761825417752	1.383346509841	3.36692088427856	0.00076012492034524	0.113200698851795	non-sig		
ENSG00000011083	1.92902658353225	2.28710449938809	1.91257164267401	1.19582683772852	0.231764140506906	0.805918698767957	non-sig		
ENSG00000011105	4.15278900522613	-0.316105911684125	0.780047675064873	-0.405239220356417	0.685301678273157	0.968161438997919	non-sig		
ENSG00000011114	102.068676301853	-0.0234413781426154	0.234609371435439	-0.0999166316298073	0.920410512295614	0.994362046587888	non-sig		
ENSG00000011132	14.8918073286637	0.70669522028313	0.666446815186571	1.06039252372343	0.288966062023249	0.839833901183254	non-sig		
ENSG00000011143	3.59247663303959	0.824812934336294	1.24902941208679	0.66036309982345	0.509020846084645	0.931943615471734	non-sig		
ENSG00000011198	1060.13293735339	0.332018510238464	0.229327872081611	1.44778960893296	0.147675899718495	0.727997491771154	non-sig		
