gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	diff_expr	gene_name	cluster
ENSG00000004468	14.2937251588554	1.00216672798859	0.854141232789631	1.17330330104251	0.24067419898916	0.434379198180093	non-sig		
ENSG00000004478	328.029462618173	-1.26376738773842	0.312411181347844	-4.045205367766	5.22772758064941e-05	0.00155835916952573	downreg		
ENSG00000004487	24.5732192656657	0.749097806367857	0.431431891170549	1.73630605826432	0.0825097325995687	0.233536088920157	non-sig		
ENSG00000004534	242.141303677206	0.71901670776117	0.293232501397815	2.45203619767139	0.0142050371486544	0.0806738388965233	non-sig		
ENSG00000004660	38.3542568875428	0.590855094986194	0.632102512028646	0.934745684034582	0.349919377415705	0.544182431883458	non-sig		
ENSG00000004700	17.3727395615625	0.135173412849214	0.635859445010472	0.212583793336572	0.831651613555757	0.904452694510408	non-sig		
ENSG00000004766	39.8098658088938	-0.196167957099958	0.365408122197086	-0.536846186998967	0.591373864927101	0.743876435175936	non-sig		
ENSG00000004776	0.430549934851319	0.04710701999822	1.69606945571907	0.0277742281363404	0.977842220998818	0.98874417825305	non-sig		
ENSG00000004777	1.31885496760837	-0.337246159892945	0.958366996310763	-0.351896675481497	0.72491575252437	0.836652379686354	non-sig		
ENSG00000004779	145.764698130663	1.16562595235684	0.269666617128039	4.32247033307572	1.54291835374129e-05	0.000639082815878569	upreg		
ENSG00000004799	23.8923833943526	0.494467395283485	0.654457392232861	0.755537948156523	0.449926271853371	0.632904856069098	non-sig		
ENSG00000004809	0.932962816372003	-1.84968309509254	1.25468221088892	-1.47422437254616	0.140421189716741	0.31706605486406	non-sig		
ENSG00000004838	2.99513977887343	-0.299490507130782	0.944288351030026	-0.317160014527446	0.75112218859439	0.854622021937544	non-sig		
ENSG00000004846	2.0248957202659	-3.26499354575669	1.12059146413614	-2.91363413898005	0.00357248318940629	0.0322425848899033	downreg		
ENSG00000004864	108.165255074194	1.22386633772017	0.406667742446502	3.00949942662632	0.00261678572687674	0.0259551887297604	upreg		
ENSG00000004866	21.8245956825687	0.546757614471812	0.52062105856415	1.05020264831343	0.293624952207971	0.490511478305866	non-sig		
ENSG00000004897	32.9331325973616	0.464807109288346	0.366930639010274	1.26674379261997	0.205246915760133	0.39436396376406	non-sig		
ENSG00000004939	8.68500358051612	-0.537608987671119	0.601295557124047	-0.894084417058498	0.371276726159593	0.563796921029957	non-sig		
ENSG00000004948	1.81136440903516	-2.84947473739791	1.33195397285479	-2.13931922233815	0.0324098239559445	0.135557297775169	non-sig		
ENSG00000004975	47.7392130864353	-0.605930055757864	0.312424287931959	-1.93944606473689	0.0524470460022878	0.17936139798084	non-sig		
ENSG00000005001	2006.70784789159	-0.122171856665271	0.387388034769331	-0.315373335518786	0.752478209785433	0.855553069606141	non-sig		
ENSG00000005007	223.382493475835	-0.320578420206819	0.210362709214994	-1.52393179096768	0.12752575095482	0.300388894526332	non-sig		
ENSG00000005020	292.542724933099	0.239863890299317	0.351823865778076	0.68177265282685	0.495382719080986	0.671195463502516	non-sig		
ENSG00000005059	12.6281067992102	0.659719109161631	0.610021760883533	1.08146815649022	0.279488918099775	0.476039676320067	non-sig		
ENSG00000005073	3.87708257072138	-0.236835473269939	0.640259181132265	-0.369905626110833	0.711452809294104	0.828115544771586	non-sig		
ENSG00000005075	266.382488768235	0.506919750371409	0.206147081466533	2.45901977736078	0.0139316942808947	0.0797168159923779	non-sig		
ENSG00000005100	14.6785327159526	-0.0527364523177234	0.36640604801966	-0.143928989717151	0.885556543535958	0.937410913189068	non-sig		
ENSG00000005102	0.616536069937544	-2.90915093105208	1.63204352513855	-1.78252043296769	0.074664402177042	0.2207478990494	non-sig		
ENSG00000005108	10.103873489215	0.457684692290195	0.747357067008826	0.612404314475814	0.540270287971488	0.706628265947979	non-sig		
ENSG00000005156	18.111925556904	-0.170365209075806	0.512591959575891	-0.33236028363918	0.739617224634433	0.846741093649233	non-sig		
ENSG00000005175	23.2203021695187	0.371177494131905	0.446473222842395	0.831354435477378	0.405773431296766	0.595149838450492	non-sig		
ENSG00000005187	32.4260039241642	1.74332165124283	0.570866439401527	3.05381702429461	0.00225949846434385	0.0234791052649504	upreg		
ENSG00000005189	18.9069573281572	-0.20947773023537	0.51739167111102	-0.404872636982247	0.685571132753765	0.811396882595514	non-sig		
ENSG00000005194	97.9964388819935	0.604416753720003	0.3309602415834	1.82625185076103	0.0678123343058416	0.208859736058609	non-sig		
ENSG00000005206	37.1595898756277	0.285105292754039	0.361888364367922	0.787826636128538	0.430798118513673	0.617057705904854	non-sig		
ENSG00000005238	103.502246021914	-0.955512641107476	0.373659427514185	-2.55717525304832	0.0105526037856918	0.0666862498342769	non-sig		
ENSG00000005243	5.24726200937002	-0.371847767701564	0.653236633794851	-0.569238999260324	0.569193957710186	0.727965678917509	non-sig		
ENSG00000005249	8.65069695823953	1.60971683467248	0.778375863294324	2.06804567122581	0.0386357286719366	0.150232044738905	non-sig		
ENSG00000005339	247.471905282694	-0.122851277674945	0.264018028892418	-0.465313971891686	0.641706630632772	0.780583905923815	non-sig		
ENSG00000005379	12.9254203983401	0.0635852126140185	0.651865183366987	0.0975435016878656	0.922294789565953	0.958710005558089	non-sig		
ENSG00000005381	6.4348990060376	-1.40139817410128	0.736402493014222	-1.90303290305973	0.0570362520067176	0.188992891107036	non-sig		
ENSG00000005421	0.802536276065453	-1.83097952161758	1.25785051766779	-1.45564158530733	0.145491725833426	0.32318035243576	non-sig		
ENSG00000005436	7.73659468267791	1.02787460361581	0.638631058946049	1.60949673401752	0.107507768575255	0.27160387534171	non-sig		
ENSG00000005448	14.8442577194461	1.16000716016437	0.636423625573045	1.82269657120268	0.0683493599123563	0.209577850177911	non-sig		
ENSG00000005469	64.7112396749464	0.0803870196552962	0.358876181185124	0.22399653103149	0.822760002495722	0.899377325829767	non-sig		
ENSG00000005471	2.30357854284917	-2.6158879056336	0.887071398272122	-2.94890344872909	0.00318903589276286	0.0297132382883029	downreg		
ENSG00000005483	935.701470178513	0.216241418107904	0.206251359986676	1.04843632605319	0.294437624393365	0.49137673433465	non-sig		
ENSG00000005486	311.380733407819	0.470590946091766	0.226655695786603	2.07623701870183	0.0378720350659607	0.14856758517873	non-sig		
ENSG00000005700	52.6982362430896	-0.02392047067578	0.337851383875248	-0.0708017543139992	0.943555535590197	0.970379584826095	non-sig		
ENSG00000005801	203.858082631001	0.186049900002647	0.381487186952952	0.487696327335869	0.625764953558615	0.768873978857681	non-sig		
ENSG00000005810	57.7375381875405	0.781141154904577	0.409773531123466	1.90627528518726	0.0566144990413684	0.188373497927037	non-sig		
ENSG00000005812	57.4311324409469	-0.385760355229939	0.332987682049931	-1.15848235843179	0.24666724687903	0.440606168591424	non-sig		
ENSG00000005844	61.4237092314107	-0.0447779413645917	0.66382896942355	-0.0674540332331015	0.94622025479964	0.971883918706156	non-sig		
ENSG00000005882	37.3978745048964	0.560121751003661	0.434247075718993	1.28986879203793	0.197096217949031	0.384684602547839	non-sig		
ENSG00000005884	54.1819677748078	1.60442870519793	0.59549859133459	2.69426112596203	0.00705448727847866	0.0510439392638829	non-sig		
ENSG00000005961	4.00690094070082	-1.38566167430448	0.777296261636978	-1.78266864604017	0.0746402581283063	0.220735703784157	non-sig		
ENSG00000005981	1.01262241417526	-1.67958835166136	1.76818329326075	-0.949894933439838	0.342165641503562	0.537166186547623	non-sig		
ENSG00000006007	222.45193492408	0.387573277651267	0.310272875608401	1.24913683444385	0.211615030258929	0.401552687464908	non-sig		
ENSG00000006015	156.455456373083	1.51208674433551	0.432614181680214	3.49523156745064	0.000473650621804187	0.00787832669144519	upreg		
ENSG00000006016	0.6025491165298	-1.80232221367263	1.0112108691984	-1.78234062604703	0.0746937014577414	0.220805206138001	non-sig		
ENSG00000006025	14.6266909767238	1.32679738992282	0.632894645855562	2.09639534575177	0.0360471349360538	0.14459562573313	non-sig		
ENSG00000006042	31.533320551769	1.43712247507356	0.615258963781705	2.33580095483738	0.0195016178406335	0.0992551021622909	non-sig		
ENSG00000006047	6.0020332915573	-1.38407734780616	0.676940618477849	-2.0446067351053	0.0408936449708907	0.154849697255069	non-sig		
ENSG00000006059	5.90610680266881	0.642142749593175	0.818900477514928	0.784152369213228	0.432950709695111	0.619034769907816	non-sig		
ENSG00000006062	23.0990008101111	0.451919886654613	0.532532163179674	0.848624586271491	0.396090221635	0.58649197179236	non-sig		
ENSG00000006071	2.72454213074944	-2.97833757697783	1.00971974097528	-2.94966757221273	0.00318116008519773	0.0296771515088736	downreg		
ENSG00000006116	0.692668693104362	-2.93068850738021	1.63183680849427	-1.79594460188971	0.0725033279856908	0.217050729239161	non-sig		
ENSG00000006118	7.23137320556917	-0.881264272478317	0.633553345258352	-1.39098669287107	0.164229462038598	0.345709747469186	non-sig		
ENSG00000006125	90.8264922011704	0.769727144752898	0.430288785677845	1.78886173744995	0.073637085237796	0.219163478851049	non-sig		
ENSG00000006128	11.4499640152984	1.83895499727062	0.967281421113515	1.90115819153608	0.0572812954140709	0.189382331161586	non-sig		
ENSG00000006194	33.3635330702115	0.251664867174905	0.380364166668821	0.661641892765432	0.508200752585706	0.681392003229544	non-sig		
ENSG00000006210	32.0586733658402	0.063483863565939	0.636562868339163	0.0997291339527436	0.920559370290684	0.957863632191102	non-sig		
ENSG00000006282	128.344911037259	2.5140365634306	0.526967146745682	4.77076527247702	1.83527310142969e-06	0.000123141842464028	upreg		
ENSG00000006283	3.37239764424927	-1.70718873422109	0.866239550428024	-1.97080441937515	0.0487462510247088	0.171898640504137	non-sig		
ENSG00000006327	159.539551182724	0.593572422956171	0.306167616580906	1.9387171954527	0.0525357836583379	0.179623442005456	non-sig		
ENSG00000006377	1.06836161199025	-1.96010588901694	1.00642497804778	-1.94759264900109	0.0514637240450537	0.177327717439777	non-sig		
ENSG00000006432	363.100778641767	-1.81775568228299	0.328585658847804	-5.5320603116308	3.16491035053471e-08	5.55394948318391e-06	downreg		6
ENSG00000006451	513.735679461083	-0.409298918533282	0.236152984415528	-1.73319392742923	0.0830612060053626	0.234158382747247	non-sig		
ENSG00000006453	202.058089722559	-0.376535344096932	0.276722136475798	-1.360698312366	0.173609048156656	0.356969856420125	non-sig		
ENSG00000006459	56.8168634313585	-0.600418870796508	0.317105000467965	-1.89343867145092	0.0582995567805751	0.191411144569772	non-sig		
ENSG00000006468	3.89045481593318	-2.32214065043514	0.889758764649231	-2.60985420171792	0.00905808190222372	0.0603268661518636	non-sig		
ENSG00000006530	16.75811837045	0.275929969480988	0.562855930047466	0.490231966566859	0.62396976288278	0.767781564094872	non-sig		
ENSG00000006534	135.895002688239	-0.400088738050985	0.371603356403153	-1.07665534004738	0.281634271146785	0.478101177985128	non-sig		
ENSG00000006555	1493.04034661634	-0.794169305080731	0.316206841196065	-2.51155004134874	0.0120202242473786	0.0725002624576993	non-sig		
ENSG00000006576	64.8999355040568	-0.341281386843185	0.435984656631323	-0.782783021494675	0.433754539523022	0.619504430991302	non-sig		
ENSG00000006606	0.664252305113582	-1.58977144754559	1.14941153805397	-1.38311770407071	0.166628778038584	0.348463137592326	non-sig		
ENSG00000006607	75.1172672050019	-0.368827380842131	0.344382984332806	-1.0709802679615	0.284178302018033	0.480905900310916	non-sig		
ENSG00000006611	23.3843097608715	0.924472642328249	0.668503436077475	1.38289886399493	0.166695878700448	0.348482648713817	non-sig		
ENSG00000006625	45.1786373988829	1.09173489951986	0.381391554407182	2.86250412969109	0.00420307783202728	0.0359250947308469	upreg		
ENSG00000006634	20.8706548637755	1.14059156553428	0.628667766778679	1.81429942142369	0.069631640600511	0.212046053710542	non-sig		
ENSG00000006638	1.14066472905152	-1.25375711198091	1.24048133950004	-1.01070211381513	0.312159025042577	0.508748706143195	non-sig		
ENSG00000006652	1600.69794678011	-0.720141795500509	0.306536792837521	-2.34928338890209	0.0188095848295132	0.0970993659336593	non-sig		
ENSG00000006659	0.566538523012845	-3.91080776437349	2.17067366363087	-1.80165624612219	0.0715995060009833	0.215598187579567	non-sig		
ENSG00000006695	21.3446468859646	0.804458455469845	0.424572599126831	1.89474887716325	0.0581256789976075	0.191125714855927	non-sig		
ENSG00000006704	196.30368641962	-0.167029333425736	0.336643556161875	-0.496160791936917	0.619780971181741	0.764339831268168	non-sig		
ENSG00000006712	460.892340479124	-0.342532806013556	0.304808765167279	-1.12376297914391	0.261113590713794	0.457035850371864	non-sig		
ENSG00000006715	146.805520314616	0.151319687329962	0.225367675461114	0.67143474333821	0.501943617989421	0.676273935976388	non-sig		
ENSG00000006740	4.40228927610258	-2.21344812550872	0.598383273587268	-3.69904745538632	0.00021641013888275	0.00440499347209726	downreg		
ENSG00000006744	69.8811042780003	1.78940973028182	0.494165753166166	3.62107191527722	0.000293384941449467	0.00546883545478745	upreg		
ENSG00000006747	168.484273996342	1.63947048392095	0.383983984767902	4.26963245592631	1.95795346192027e-05	0.000767067712287577	upreg		
ENSG00000006788	3.39372370723106	-3.89039424762304	1.0934926595221	-3.55776896510974	0.000374018051900435	0.00660209965133789	downreg		
ENSG00000006831	1049.32315406632	-0.876416547647172	0.325630568896394	-2.69144432790038	0.00711433712629827	0.0512328474109094	non-sig		
ENSG00000006837	2.67855712003688	-0.775220149627479	0.635958387228795	-1.21897936279372	0.222852025412676	0.414468990195894	non-sig		
ENSG00000007001	10.6507858574789	1.26168421123497	0.764353906556506	1.6506544944854	0.0988091446732268	0.258788812719677	non-sig		
ENSG00000007038	1.65179966669734	0.764370706491055	0.897835562878528	0.851348217974821	0.394575947365029	0.585653314198723	non-sig		
ENSG00000007047	19.4602466933944	-0.968417611401238	0.322307826224977	-3.00463573206958	0.00265899088677013	0.026250896381139	downreg		
ENSG00000007062	40.3864682201102	1.31552010164583	0.672042307190213	1.95749596055341	0.0502891862426098	0.17494737787649	non-sig		
ENSG00000007080	151.17490797913	0.447344565912523	0.230817534479964	1.93808744608765	0.0526125548008728	0.179768400428345	non-sig		
ENSG00000007129	8.33810216772353	0.637550323581646	1.05730884045029	0.602993467178544	0.546513035164356	0.71171725657003	non-sig		
ENSG00000007168	287.866200045904	0.155447357743855	0.266899347949726	0.582419398690833	0.560284218156653	0.721595570600145	non-sig		
ENSG00000007171	35.6419737938818	-1.48209992979393	0.735673649912881	-2.01461603248864	0.0439448962955179	0.161456118612014	non-sig		
ENSG00000007174	9.79918793955092	-3.53626023166858	0.87580557545817	-4.03772290421721	5.39725518817053e-05	0.00159111726755043	downreg		
ENSG00000007202	33.2310792005953	-0.0236805548138484	0.309516516738812	-0.0765082104934369	0.93901478209402	0.968099888499005	non-sig		
ENSG00000007216	21.6274730896794	1.13945591052639	0.727390700410019	1.56649777057103	0.117232130100715	0.285799694401718	non-sig		
ENSG00000007237	51.2916851627638	-1.06716965754918	0.498967164758419	-2.13875728288827	0.0324553306972251	0.135633047198932	non-sig		
ENSG00000007255	55.4778841382695	1.99986224657417	0.458384448478934	4.36284924850822	1.28379410188045e-05	0.000551789589557516	upreg		
ENSG00000007264	8.51942369143126	2.11937827085645	0.937419497854347	2.26086429363533	0.0237676617956312	0.112159069215703	non-sig		
ENSG00000007306	2904.34293184348	-1.20856846180992	0.402168621626632	-3.00512868687188	0.00265468506643745	0.0262171145572213	downreg		
ENSG00000007312	4.43962520066444	-0.932558173355799	1.06132623498814	-0.878672497308256	0.379578874862577	0.571813718076737	non-sig		
ENSG00000007314	2.10919691411875	-1.60790070271845	1.1126123846668	-1.44515801268919	0.148413507039559	0.326740584712125	non-sig		
ENSG00000007341	18.997532973764	-0.453080925712193	0.357871897684891	-1.26604220293133	0.205497973208619	0.394559674292073	non-sig		
ENSG00000007372	10.7938807434178	-1.75294882986967	0.932529372258176	-1.87977867723866	0.0601382476427629	0.194920219709445	non-sig		
ENSG00000007376	14.4397913990181	0.260876642874947	0.480288829398707	0.543166167744416	0.58701539834496	0.740395827680881	non-sig		
ENSG00000007384	129.68431723426	-0.444035658929158	0.371130940190926	-1.19643934483265	0.231525155215213	0.423881992600571	non-sig		
ENSG00000007392	98.2047157319576	0.308941778604586	0.289607355431482	1.06676081532632	0.286079857161579	0.482856429562401	non-sig		
ENSG00000007402	1.93981995456467	-1.87534775539532	0.809125225580186	-2.31774723628298	0.0204630622048655	0.102029763922276	non-sig		
ENSG00000007516	15.1010698090692	0.114060233771855	0.743726561733111	0.153363130538272	0.87811191845046	0.933259623794	non-sig		
ENSG00000007520	20.8450157033802	0.320289055620556	0.39175068273624	0.81758391174573	0.413594817120342	0.602363590887737	non-sig		
ENSG00000007541	86.4958346650174	0.705129297533067	0.333107255443741	2.11682359363127	0.0342748221790582	0.140263336741318	non-sig		
ENSG00000007545	29.9180057578642	-0.115402406307939	0.397634736292624	-0.29022214553965	0.771646295266284	0.868127695410348	non-sig		
ENSG00000007866	177.319644023085	-0.602893982095363	0.356234120998348	-1.69240941997849	0.0905679375091725	0.246171141298646	non-sig		
ENSG00000007908	2.59717602979374	-3.31618624536814	1.29483637519939	-2.56108517561338	0.010434577034529	0.0662084405462189	non-sig		
ENSG00000007923	34.7266361958175	0.501887194967933	0.448753643535838	1.11840249588492	0.263395128843827	0.45952758021774	non-sig		
ENSG00000007933	13.1231828152632	-0.499947612875642	0.701594005638045	-0.712588204656878	0.476100612813639	0.65508563952	non-sig		
ENSG00000007944	219.705443526661	-0.0721138691574737	0.31336162395673	-0.230129868000146	0.817990856362653	0.896863969786686	non-sig		
ENSG00000007968	2.09515439397764	-2.29233769384951	0.950673516327255	-2.41127753585218	0.0158967465262161	0.0872731972839675	non-sig		
ENSG00000008018	607.619081674927	0.553680029336142	0.192542742688401	2.87562138985515	0.00403233062468893	0.0349056711431406	upreg		
ENSG00000008083	315.198035957769	-0.310678928848369	0.309469821337522	-1.00390702881987	0.31542342831767	0.51182372688064	non-sig		
ENSG00000008118	24.692219537141	1.77334979848367	0.77023553337249	2.30234742705134	0.0213155872258994	0.104523209384672	non-sig		
ENSG00000008128	9.49996500388848	0.394704233071209	0.325974576006023	1.21084361212242	0.225955346982867	0.417999580312831	non-sig		
ENSG00000008130	387.611039357147	0.35837934478545	0.405808321702155	0.883124681332889	0.377168910240319	0.569507579603744	non-sig		
ENSG00000008196	5.80247371347961	-0.145438719603515	0.862268568497873	-0.168669861011957	0.866056326505507	0.926473775391329	non-sig		
ENSG00000008197	1.11451304414394	-1.45332741112029	1.79844719907045	-0.808101239709155	0.419032304017177	0.607185418839675	non-sig		
ENSG00000008226	18.0254885246433	-0.221967215601154	0.47992642727806	-0.462502589949169	0.64372094545564	0.781898430511874	non-sig		
ENSG00000008256	24.5027033473465	-0.157053314858134	0.442442019872791	-0.354969256544144	0.72261262309915	0.834912052487592	non-sig		
ENSG00000008277	6.90120010289703	-1.76308386373574	0.677644884049606	-2.60178141270624	0.00927409422416379	0.0613565805596923	non-sig		
ENSG00000008282	193.35656777562	0.933730488340665	0.323377452412477	2.88743226027295	0.00388400229181783	0.0340893329293997	upreg		
ENSG00000008283	59.6545873699684	0.602853311834172	0.360072165187068	1.6742569132523	0.094080118500544	0.251674454324985	non-sig		
ENSG00000008294	310.501297112463	0.256134100358815	0.314583137367888	0.814201620919307	0.415529457045813	0.604086132725867	non-sig		
ENSG00000008300	3.20627108600269	-1.1865578017099	0.78875853345537	-1.50433592966894	0.132494892214722	0.307032428380373	non-sig		
ENSG00000008311	42.5083178784739	0.847915128300226	0.545262543087972	1.55505845587384	0.119932147987711	0.28966753912139	non-sig		
ENSG00000008323	106.822307404108	-0.092792786546617	0.31317276125828	-0.296299033714778	0.76700172382361	0.864845402744608	non-sig		
ENSG00000008324	68.3505759200129	0.373410825874493	0.36159469166625	1.03267784201641	0.301754686312776	0.499031881557909	non-sig		
ENSG00000008382	9.15244241993523	-0.438830289825886	0.379485692038157	-1.15638164766898	0.24752508491628	0.44171438975643	non-sig		
ENSG00000008394	386.931258970668	1.12652419279511	0.351881741826877	3.20142837461953	0.00136748067756213	0.0165262324590302	upreg		
ENSG00000008405	85.7474770715229	-0.384270669839215	0.294510415878832	-1.30477785884936	0.191968500560072	0.378395812559164	non-sig		
ENSG00000008438	26.8007938394716	-1.31330142473099	1.01330001547767	-1.29606375670674	0.194953520254416	0.382145097397266	non-sig		
ENSG00000008441	5.81664745809368	0.786205525711429	0.505459915207092	1.55542606259749	0.119844630984766	0.28955048644523	non-sig		
ENSG00000008513	297.05831959099	-0.491924677993331	0.272102493413929	-1.80786538124442	0.0706274549065496	0.2138873103404	non-sig		
ENSG00000008516	213.008248451633	-0.0600885186763672	0.795480628515268	-0.0755373751696756	0.939787161382138	0.968593148396527	non-sig		
ENSG00000008517	91.9385878662386	1.638099469822	0.398986470648955	4.10565167073865	4.03176640189487e-05	0.00130234923761385	upreg		
ENSG00000008710	31.4574942219019	-0.227799546827727	0.394199580496034	-0.577878714485386	0.563346006956362	0.723567948874945	non-sig		
ENSG00000008735	2.20299744058182	-1.62216090685725	0.778346202146484	-2.08411231709455	0.0371499519330238	0.14703805211233	non-sig		
ENSG00000008838	67.9573424816026	-0.0368203647592199	0.377551718876799	-0.0975240289429986	0.922310252843437	0.958710005558089	non-sig		
ENSG00000008853	7.52287387930175	0.333995373493488	0.627697982305123	0.532095662100015	0.594659741666383	0.746079361984936	non-sig		
ENSG00000008869	43.3226906262048	0.114048250982028	0.420755944093384	0.271055590736268	0.786348276787065	0.877110069434263	non-sig		
ENSG00000008952	327.992508023421	0.585066028483167	0.272368911890857	2.14806463932129	0.0317086208190519	0.133824187794311	non-sig		
ENSG00000008988	2896.89135270322	0.861657556502537	0.232647175247051	3.70370951457946	0.000212469545484202	0.00434217273945619	upreg		
ENSG00000009307	1141.02043536193	0.450414512134935	0.217036322066888	2.07529554429199	0.0379591521588812	0.148732273163686	non-sig		
ENSG00000009335	33.106507130742	-0.204834769198815	0.443480811774992	-0.461879665952136	0.644167616690479	0.782120650462194	non-sig		
